t_s,scenario,N_rpm,MAP_Pa,MAP_commanded_Pa,altitude_m,fuel_flow_kg_s_per_cyl_1,fuel_flow_kg_s_per_cyl_2,fuel_flow_kg_s_per_cyl_3,fuel_flow_kg_s_per_cyl_4,EGT_K_1,EGT_K_2,EGT_K_3,EGT_K_4,CHT_K_1,CHT_K_2,CHT_K_3,CHT_K_4,p_oil_Pa,T_oil_K
179.0,endurance,5008.470280196549,120568.84586415545,120000.0,5500.0,0.001235914268383104,0.0012408456055549,0.0012428795018586325,0.0012545042960978071,250.96583644936527,961.6166379716415,962.1329136824339,963.6997728507533,253.8760233855139,429.324758791946,430.5049294299958,428.68183171027266,542315.5359240221,289.26341513791584
180.0,endurance,4995.210090374873,120662.975630683,120000.0,5500.0,0.0012377099931742957,0.0012289914494057709,0.0012422713413592268,0.0012290479195698884,253.76215924708566,965.153852433921,965.5137699133656,961.2511518346433,253.43766149433176,431.61415049166976,429.50933257613906,431.02233332408576,550518.5387237706,288.56162821362676
181.0,endurance,5006.562477407434,120422.13845564525,120000.0,5500.0,0.001252929248203,0.0012632514684386175,0.0012476503794864378,0.0012428133655864168,253.8011345585661,962.7194166922054,964.4382009612058,959.3094842771649,255.3416367680839,429.1887105768369,430.2840629126742,430.05055069464163,543258.7794202478,290.08916313033126
182.0,endurance,5000.704920544106,119199.52146507028,120000.0,5500.0,0.001234871171384815,0.0012569481935052224,0.0012288290444938945,0.001228409216751347,256.87163151541193,965.8876462717417,966.6134510418783,963.3926743566282,253.82839640637215,430.50686475754037,430.3024000754403,429.63777644882833,535228.3449649042,289.22034129683453
183.0,endurance,4992.64221363578,120836.70927722717,120000.0,5500.0,0.0012365975940910963,0.0012393639065625486,0.0012452307805774646,0.0012418273733073876,253.59315139243628,962.1130757916413,960.2733309888373,966.9546452952425,252.7906398577275,429.22213365805425,428.89441212641157,429.14524654544596,542684.8892152993,290.70733960596425
184.0,endurance,4994.857030774104,120168.97252692074,120000.0,5500.0,0.0012328874169112436,0.0012565605774405924,0.0012258199228816172,0.0012426241901839768,253.92711104009393,960.5809992080476,963.5666886946018,963.6383696964234,252.67185895216764,429.4683857492751,430.6933368996061,429.93575582534226,540394.6021420561,289.71733508587874
185.0,endurance,5002.407392590615,120656.83905605748,120000.0,5500.0,0.0012512079466509506,0.0012503875397259707,0.0012608535195452726,0.0012217729373973285,249.53833547776057,958.716880334794,965.0005122946028,958.6833342127494,253.40917267823738,430.4357712497182,428.26193305045587,429.004145564143,541095.1453562399,290.65030458379914
186.0,endurance,4992.405421252393,120167.0134093528,120000.0,5500.0,0.0012497481256308484,0.0012427988611744562,0.0012429809057382883,0.0012566192482517126,252.86442480890037,963.24447696486,962.6142525540138,964.599642831696,253.13766068736967,430.32102563116814,429.7637512855043,430.7985306726169,538402.3426557053,289.9811527632762
187.0,endurance,5001.782994537848,120210.45610900917,120000.0,5500.0,0.001255060179740432,0.0012458553332215956,0.0012522219717948741,0.001265385212157362,254.10329266558946,961.1573986688276,960.416156185255,964.6268037481558,253.0342686378766,429.95230319246997,429.48613599923533,430.97199005672064,548386.7021965839,288.77303223300726
188.0,endurance,5001.388934110642,119850.93120410496,120000.0,5500.0,0.0012246261010955086,0.0012489767041915186,0.0012391317665626993,0.0012464280243408795,257.37140231309013,965.9413147470749,965.4916320256746,962.4607683915874,252.21360044478317,430.90964579876,429.3547286354514,429.70320765792314,540475.9331183281,290.00233019899093
189.0,endurance,5012.067050517885,119843.10089109828,120000.0,5500.0,0.0012373903042563975,0.0012434118893257257,0.0012444320524605916,0.0012259620648658715,248.84337115555113,962.1026871163504,962.8405202212226,961.6871033444104,252.37442021001849,428.7059366956826,429.24979341824604,429.522664745324,534111.2527747628,289.3333641184811
190.0,endurance,5001.683746301673,119927.72841263247,120000.0,5500.0,0.0012237344961225224,0.001236169481659485,0.0012403465578586723,0.0012501184168950549,249.09726153197107,964.5897124679179,962.2947020310679,963.6246373767467,254.02746720341617,428.75727821127487,428.8207030325228,429.51257215847096,545821.1858608654,289.3248325220329
191.0,endurance,4992.777102720089,119635.82972513716,120000.0,5500.0,0.0012452092993791646,0.0012548135786214344,0.0012341468495474866,0.001236393287732517,251.9652127816365,962.9248725683364,961.3019446165837,962.3093705790666,253.53476075536636,429.7163047369652,429.6352739522184,428.6100192377616,539393.8455327353,289.1455256985379
192.0,endurance,5005.0168649161715,120702.21335356352,120000.0,5500.0,0.0012445661951745006,0.001260044559360245,0.0012367197489775458,0.0012367793792587565,249.7339266876698,963.6480814082774,962.2855658367162,963.3758000813231,253.79657895918552,429.3759578868103,428.5008874059163,429.57340817408885,541800.5976631808,289.8906057635658
193.0,endurance,5003.1676293460805,119875.57341805013,120000.0,5500.0,0.0012371478875495626,0.0012617946890939374,0.0012536815797771455,0.0012393578402399449,250.48381036324415,962.3282719254914,963.9709435746689,964.8889079105661,255.70195368212026,429.3889550051518,429.78572880721265,429.2835981713075,542658.8458870782,289.50432189385685
194.0,endurance,4994.63181605521,120499.23960017986,120000.0,5500.0,0.0012423006038266913,0.0012565283509311416,0.001234576408397678,0.0012440071527982921,253.68754558447586,959.5467138054718,960.65276787208,964.7523016066483,253.43080622575954,427.8399387899642,428.92670068383904,428.61867878599634,539978.1891960667,291.4312931686405
195.0,endurance,4997.191610761381,121005.09326732846,120000.0,5500.0,0.0012378917116702655,0.0012319935013798146,0.0012602189382285398,0.001252643708042886,255.15226763261018,967.1451853865881,965.4089251997024,965.7263870988419,251.64650543992374,428.8637182546314,430.1171666536543,429.88439691756264,546049.6776338518,289.4590905034079
196.0,endurance,5005.652277518566,121014.32234725058,120000.0,5500.0,0.0012485024214145862,0.0012516183601916028,0.0012475980552512963,0.0012527901173276634,252.91144579526934,962.3663698626536,963.7548812050366,963.5809074304806,251.85344929460072,429.93506905147024,429.7303638733537,429.9097771662348,539878.2420583421,290.4246064405219
197.0,endurance,5003.325310175424,119674.0830022867,120000.0,5500.0,0.001245424328306515,0.0012510297159416723,0.0012505699895335746,0.0012301268287726141,250.46056166789168,963.4015008546041,961.2759263014619,968.2851638430866,252.5370930116973,428.8955940609016,430.31761829208125,429.21060736021394,530834.7329961327,289.7664073023329
198.0,endurance,4995.153831300961,119742.22098074423,120000.0,5500.0,0.0012210451824429135,0.0012297023045314515,0.0012387173228651297,0.0012397222240836988,250.15576286911218,961.80437966025,961.5285193272654,963.4815780013726,253.11638700013486,428.3819361764787,430.2477678349685,428.92134423284716,544033.3294972562,288.9459972076911
199.0,endurance,5001.211971698069,119914.5091756433,120000.0,5500.0,0.0012408795049643705,0.0012463594313332858,0.001245554619542498,0.001242199519262847,252.6080764601301,960.6482604007261,963.0192086938947,958.8322802763169,251.02386569894242,429.2901176589882,429.3778479820294,431.07337659543333,545345.3782946226,290.93706243203525
200.0,endurance,4998.194247485747,120191.3255812354,120000.0,5500.0,0.0012544740729506872,0.0012467147289780007,0.001244605155806931,0.0012415659738394783,250.49501478760038,961.423141165348,960.3638501831883,963.9998278110321,252.98217192007968,428.9538584041495,429.97247310570276,429.05657357596925,547347.6436605274,291.75378012056024
201.0,endurance,5002.083735244968,119645.45722386775,120000.0,5500.0,0.0012222193114972575,0.0012652110031556305,0.0012460929164105818,0.0012261691244677723,254.47325786651606,959.9323910184138,962.3554601387184,962.7570585439912,252.90252694563281,428.5078211681046,432.00190561435505,429.2413570292042,544140.6489257218,289.91417465393323
202.0,endurance,4991.9869551675965,119718.53800466876,120000.0,5500.0,0.0012432059903624405,0.0012520778535820556,0.0012364056958355414,0.0012451563294299862,251.69377934843772,964.4027741958706,958.3369685976736,964.429203977587,252.64236345318542,429.06587234759434,426.82201296662583,428.586724899259,545316.5061971608,292.17773151107104
203.0,endurance,4996.443500981039,119665.75309373629,120000.0,5500.0,0.0012467634499538805,0.0012442620889977646,0.00123349681818874,0.0012386682258006742,251.61771321128222,964.4812926577671,964.8294885567884,966.749157774361,254.17199270325636,430.31111479170755,429.8048731358349,430.58059117013295,537428.2961708169,292.037793711429
204.0,endurance,5001.37455183193,120699.75688926665,120000.0,5500.0,0.0012310144145594557,0.0012535525324970699,0.0012457866997460326,0.0012385505424530269,251.06590052001746,961.517587902873,966.8474710665246,965.6981506404021,253.3771100264259,429.8496807976629,428.9323504411631,427.8279555692056,533432.394321677,289.29411782109327
205.0,endurance,4999.22818634074,119416.30541378784,120000.0,5500.0,0.001250726751091908,0.0012472525344045177,0.0012428634627360225,0.0012191198583229265,251.970624871418,963.2117794216898,960.7566515465555,958.9129016579553,255.16861802581312,430.2748363593286,429.27168405083813,431.2497030352674,547891.3848403244,290.3465538584841
206.0,endurance,5001.124204065616,120388.78599683619,120000.0,5500.0,0.0012589966400589178,0.001241736946041202,0.0012380130196120546,0.001248086463794043,246.76918714146345,963.4471230315803,962.4579969707278,963.2366565012351,253.06868541632394,429.9925688659922,429.7600380168679,429.7230483585346,541684.5575835841,290.353753723345
207.0,endurance,4997.460040591762,120490.8592431042,120000.0,5500.0,0.0012199927876029389,0.0012433979378354838,0.001246481106633989,0.0012251030358508101,251.53906838697057,965.9195564525314,963.0086460048317,961.5075051521501,250.26770486071348,429.99622990745394,429.75792950163327,430.26596400570617,552595.4351460196,289.89592193707887
208.0,endurance,5000.6679416250045,119656.803127599,120000.0,5500.0,0.0012401124957313985,0.0012405177352080047,0.00125024675709993,0.0012477508642854149,250.87201690346052,962.3216734223386,966.0298912188565,961.3531211201936,253.9915489521665,431.28017413469826,430.3096984515294,429.9092611643683,549173.141263091,290.25354138522135
209.0,endurance,4999.954786647216,119898.46928500103,120000.0,5500.0,0.0012551258046494358,0.0012495044297879748,0.0012600437616453826,0.0012367107536833217,251.7740663364456,962.4007229283652,963.8325170296271,961.8875647865401,254.165782473092,429.99482201008755,428.674330462075,426.6911712033843,533217.5966349002,291.3378979512228
210.0,endurance,4999.69071646113,120073.33943820473,120000.0,5500.0,0.0012355936993311927,0.0012457537223896915,0.0012170251923101572,0.0012160330852131508,249.12371117250632,963.4020385462759,964.6759974606839,964.2170453157777,253.10703947929952,428.3722513647515,430.44944476199487,429.37094215163813,542231.7321434054,289.8225126533346
211.0,endurance,4997.638471269037,119636.19914993989,120000.0,5500.0,0.0012334942429923724,0.0012247969291790096,0.0012439099556440408,0.001238671291186644,254.42669276489386,959.6406315091823,965.6084336407368,963.1204413850371,253.06522015100126,428.8460202332211,428.8344495543326,428.1576224566468,546821.0584189609,289.681542772365
212.0,endurance,5003.565188901051,120411.60262026681,120000.0,5500.0,0.0012346250680570275,0.0012378711636580502,0.0012365442632306346,0.0012535716435100879,252.65523290314638,963.6026507307746,964.7074518537389,963.1148304236402,255.26960267374696,428.72529980244485,430.9076788994307,431.058381451031,536629.5254122956,290.76099686389784
213.0,endurance,5001.396604224558,120434.8097169814,120000.0,5500.0,0.0012259568703980048,0.0012438930462812044,0.0012287123072827223,0.0012367611232250234,255.23959106042918,963.0027948229208,958.768499405098,960.4748388136577,252.08513658102572,430.6718507271414,428.95829406771844,428.09898636274795,547933.0046422485,290.15053474667843
214.0,endurance,5001.711518100231,119600.52231565719,120000.0,5500.0,0.0012585927126446573,0.0012393542894756527,0.0012163861611486737,0.0012267577889098428,250.71494658851074,962.9504902189123,964.8017950895161,961.8185727040221,252.62102943960758,431.86041327662076,429.73876353936186,429.1273440109691,542514.4843977873,288.647889365389
215.0,endurance,5002.675093732272,120484.13888614599,120000.0,5500.0,0.001233651514732844,0.001253304550605664,0.0012372709476315775,0.0012444546541666797,250.9168217308009,961.6710557280743,960.2741308062712,963.7120236740709,252.93463532952617,429.4026082501853,428.5272217174567,428.48809220200167,539188.4763783346,290.369532264325
216.0,endurance,5001.505444636718,119658.78413986004,120000.0,5500.0,0.001244522743494671,0.0012626888963200697,0.0012421910509532585,0.0012659667314130956,253.26695591559093,965.9351497985482,962.2151043063676,965.6201088084747,252.03120672244802,429.8991879575064,429.32112861414805,427.65937071217763,535524.6678670056,291.03135199560506
217.0,endurance,5002.448279278903,120647.18596093466,120000.0,5500.0,0.0012432934629546927,0.0012048456409334612,0.001243965175442344,0.001233791854731239,251.38884192359808,962.3689352538854,961.7352369157288,961.3478715605999,254.45202308611843,430.0995162424179,428.9992118697005,429.2303199719154,547199.7716681415,290.2768650964583
218.0,endurance,5000.953854372538,119384.54891666843,120000.0,5500.0,0.0012354265575024515,0.0012267256925473297,0.0012170237555997312,0.001251899754176305,251.7310678608093,962.4348890716984,961.3380438876536,964.7720646049568,255.29562823491,430.23341914563287,430.57791173964915,428.4028946752586,543189.6991113886,290.1105143113004
219.0,endurance,5007.410277451024,120000.63191453948,120000.0,5500.0,0.0012290648158938405,0.0012399512144988603,0.0012353789255348652,0.0012587130183547303,253.7121582800225,963.9370131945068,963.6132789417012,964.9414995871207,252.70732415386786,428.7278637208281,427.76454543487637,430.8321599713569,544824.7897374848,290.5308279277684
220.0,endurance,5000.152486256595,120825.02782845483,120000.0,5500.0,0.0012285432942408959,0.0012556546251926695,0.0012302426242734854,0.0012350933840420486,249.93713955284576,963.422905564069,962.6609686679054,964.1026146195651,252.6025670760499,428.24556760907313,430.2052349449777,430.9247151140928,545934.2454164721,289.82593405844966
221.0,endurance,5001.919646945987,119140.29122356788,120000.0,5500.0,0.0012364645929363199,0.0012550114792395782,0.0012463122016106668,0.0012300025630691156,254.06729345327005,962.9620164625366,964.688285556457,960.41037678916,252.6531235810352,429.9579072845728,429.93560871836195,430.18638462580054,542179.4966349882,289.67853585547346
222.0,endurance,5002.241286854211,120420.49401732268,120000.0,5500.0,0.0012218036062696537,0.0012366072680013026,0.0012380704226763691,0.0012425550333955077,254.3773955852799,960.5735202121002,964.2921969485072,959.7696417840248,252.42580192206825,429.1127498817525,429.363881602765,429.02294140395463,539674.2405310902,289.5373553624585
223.0,endurance,4998.540091707766,119069.33190720087,120000.0,5500.0,0.0012232650999653603,0.0012351956483778247,0.0012471386276538409,0.0012530218583229578,258.0433059403968,963.4445242688314,961.6614360144721,963.5850182730645,253.85613321103247,429.77320184894637,428.5792181973523,429.5347205784264,542038.6558750797,288.4767706999591
224.0,endurance,4993.884250690611,120586.75637708542,120000.0,5500.0,0.001213091763750611,0.0012427080299153223,0.0012374082725287677,0.001257759239925921,253.5740781223081,961.5124503664262,965.7389427971525,962.1164571872823,255.1570553706628,431.283637316323,429.5574502647977,430.4063769743212,543171.4913098341,288.98451481925036
225.0,endurance,5005.198175907603,120203.06520682466,120000.0,5500.0,0.0012511642472218265,0.0012538833050449742,0.001258136966817455,0.0012534887399505534,252.19917710101248,963.4244424611735,964.0720504748062,963.0142801205765,252.95196437144105,431.4952537663736,430.13445864675197,431.5299282072802,538500.8639408349,289.8530768742685
226.0,endurance,4997.815402792526,119803.86449090004,120000.0,5500.0,0.0012372568828719634,0.0012393056968216735,0.001235472742385625,0.001263002334935611,253.7321975331845,961.7897334375813,962.1848567221027,964.7426253682756,253.7296900661747,429.04915938420027,430.56924407473844,428.2350258171006,539998.7691094044,291.6080482032078
227.0,endurance,4987.085215177565,119898.13476961771,120000.0,5500.0,0.0012529941926769472,0.0012390756783933444,0.0012312607125419235,0.001229923190953328,248.27582628972695,960.6437306469879,963.4003243380894,962.1419279444009,253.1774888290104,429.506459532667,429.93662557970947,428.0107481989773,540816.9140368488,289.56311195577894
228.0,endurance,4998.450576038253,119559.48593542393,120000.0,5500.0,0.0012139258097795288,0.0012486096114899523,0.001250861715433326,0.0012699762853228243,253.84242232909997,966.521909970108,964.448522426198,962.5174717473026,253.67948229618193,428.49940930377574,429.8951475257146,429.54684882584,537121.3454457048,291.1087577055633
229.0,endurance,5005.531791962592,120228.35249110445,120000.0,5500.0,0.001250896804485321,0.0012611107841712138,0.001239248514656388,0.0012242714824258953,250.51556673187372,964.6563029496547,963.7313245871816,960.3326695820182,254.49960973310252,429.8716604960191,431.2579765203373,430.7790712430089,540219.7703480398,290.000188442114
230.0,endurance,4996.391528900286,119587.0275825677,120000.0,5500.0,0.001237305306190231,0.0012471315407421748,0.0012578232869068407,0.00123003245592235,253.81125533259876,963.3735164323975,962.8624026490209,965.5391454711104,252.8507640836708,431.0395468470342,429.34435559636006,428.76133038499694,546259.4410569136,288.47585742747316
231.0,endurance,4994.231647027248,119919.3984215905,120000.0,5500.0,0.001241214752074022,0.0012378845002615684,0.0012168782965706366,0.0012247517623187169,253.47158043835807,964.4000334731755,961.3237789128123,963.8601433427466,253.41986619455164,430.6960044205697,428.95829671261924,431.1356926396537,540999.9912830516,291.36669736021554
232.0,endurance,5004.759749005948,119514.06830827975,120000.0,5500.0,0.0012374626105495403,0.0012448245485701405,0.0012538383885194264,0.0012242166212732613,251.47494105896345,964.579669694097,964.2934825969372,961.2503678008616,252.32544574583045,430.1174423436343,428.67132964239386,429.92138214223985,547075.9548698792,289.9493972979544
233.0,endurance,4986.826403002441,120600.81114346415,120000.0,5500.0,0.0012555093645575516,0.001258800179684753,0.0012519070149072168,0.0012205091599634828,255.28735354536477,964.0269867499584,965.211286223467,963.0254199935939,252.97470747012403,429.4553628682967,431.27973870289145,429.96362200387404,541511.5899243562,288.6593594371312
234.0,endurance,5002.514496019723,120023.12177181095,120000.0,5500.0,0.0012432404932669174,0.0012535132821773108,0.0012502569082071338,0.0012413593983527543,252.90103854159884,963.5231714376079,964.7733508820086,964.7202241911598,253.35759975833017,428.83844990069656,430.5325766985145,430.58879434148594,537192.6119997789,290.3211631516047
235.0,endurance,4998.243053910704,118927.31431063148,120000.0,5500.0,0.001240727091656484,0.0012530217108155895,0.0012322224100913732,0.0012325228786673884,254.4919011577311,961.1336033564173,961.4495921833604,962.6906256781588,253.82757132572388,430.3073792044224,429.1551660446873,429.37276225344453,542916.1977522615,289.53624059139935
236.0,endurance,4995.8107855497055,119466.78284054802,120000.0,5500.0,0.0012499796884930235,0.0012384479392347975,0.0012765818388045709,0.0012488763557312519,250.94672914439937,963.3212686621316,963.9981379409592,964.1114393859305,253.64689188045986,430.1299046323401,429.54057451389707,430.32621277861165,553357.6439124261,289.4828376405261
237.0,endurance,4998.209385630509,120364.33789585563,120000.0,5500.0,0.0012565621879559517,0.0012512614097484772,0.001256197746826337,0.001240539230113003,251.9838009463377,964.6202556978363,964.6591387139708,966.648862935589,254.75373460049155,427.85862837869,430.4523817507179,429.0099311236291,531950.8682616884,290.3104896434905
238.0,endurance,4999.2543910364175,119835.76573254877,120000.0,5500.0,0.0012252219486177504,0.001228536128280264,0.0012384282134085835,0.0012225778217071586,252.2122763297916,963.5256751076612,962.9936512851211,963.8928672953575,253.12133128791152,428.50878251191426,428.6363955933794,429.7997169742905,547204.5914769842,290.0582152630409
239.0,endurance,4997.5366467388785,120086.64569841616,120000.0,5500.0,0.001218591699395906,0.0012286519878604533,0.0012362763222259936,0.0012401510736098796,251.76036288571433,962.7401947885442,960.9119209367524,962.1348890278946,253.4266622863998,427.8219368263935,428.4597714149473,429.3097010759458,549737.9152545491,290.57429276004586
240.0,endurance,5007.796611087752,120668.90740387475,120000.0,5500.0,0.001235329860178342,0.0012400156788618679,0.0012263463675409574,0.0012554112380710489,253.85345487988303,964.4525365333586,964.5947363990574,964.1917152834311,253.38452866171772,429.93161189299224,430.86406014272467,428.8713588013545,537144.91018147,289.9043632896923
241.0,endurance,5005.788220537569,120120.35610493961,120000.0,5500.0,0.0012383596044323343,0.0012512102762802383,0.0012422850425103651,0.0012174113914114769,250.39842628618294,959.1099109648086,962.8386028828818,962.3871061692989,253.61612964967486,431.7639506332954,429.0655362177231,429.667682151737,540469.3712832475,287.10307447426504
242.0,endurance,4996.228307425285,119643.94134080005,120000.0,5500.0,0.0012443297989120838,0.001230576485522184,0.0012249854140928198,0.0012482223514218634,252.28084790115366,961.501269242232,961.7746581892154,962.6858424370486,253.99607061428836,431.07826221696723,428.3604346358596,430.82366474008245,542654.271595267,290.2662532736845
243.0,endurance,5004.871777562099,119523.39765744096,120000.0,5500.0,0.0012515821199563907,0.0012248316934454944,0.001235206717761756,0.0012304665185568278,255.77472904654522,966.5554480120682,964.7992938645189,964.3167279722461,252.6543595975402,431.3995237548719,431.05765748333965,430.563141440691,541854.5767636057,289.5659713057967
244.0,endurance,4999.649900444872,120668.52908292293,120000.0,5500.0,0.001229403711980068,0.001242536206405372,0.0012612692185075102,0.0012520291196215455,255.9054403048679,964.1425063255143,964.1738150334894,966.0718309911355,253.84853843670592,430.02576911701055,429.1791739212206,428.21471647029233,549911.1847495213,289.5201810367631
245.0,endurance,4996.477105218857,120448.62848395662,120000.0,5500.0,0.0012304201839720733,0.0012247228598400136,0.0012343610080545369,0.0012406199777382032,253.02407775059322,964.3736490724684,965.2823535119925,963.1301221430986,253.57973070090188,429.59122217605625,429.0685680054184,430.1016434143425,544336.2957029874,291.7828667044889
246.0,endurance,5003.205970286183,119678.8704413225,120000.0,5500.0,0.0012488115199565989,0.00123840657059216,0.0012608623428106908,0.001220552063697495,251.18855106677788,962.0661327669301,963.6100221267963,963.1158868778991,251.64962896643235,427.8637304524054,429.88662348646784,431.15543500688676,549785.8593230363,289.5560121434683
247.0,endurance,5002.526426889918,119597.62969678141,120000.0,5500.0,0.0012237988517563023,0.0012565478765851207,0.0012498151444949996,0.0012374376995972162,251.76785743905842,965.1901957547022,964.0135699484126,962.7163978106191,253.503436880303,429.700816998411,429.30828715430727,429.00335274498946,547187.3076756224,289.4895556589052
248.0,endurance,4994.462594801994,120919.27941312977,120000.0,5500.0,0.0012568348658184765,0.0012479819372528777,0.0012407775010582292,0.0012439784873716545,249.65447484863236,963.3468767909728,963.9235039221832,962.9872448314522,253.65307319589976,428.95446870591144,429.88675578532667,428.16252347190465,542467.7852615726,289.3432068730812
249.0,endurance,4993.701965724504,119826.93202843665,120000.0,5500.0,0.001241680437759815,0.0012341487898256324,0.0012527187588246796,0.0012328850498291289,254.322035864126,964.7848663939996,962.1631412707329,966.1654188534002,251.87056237138754,430.21718777534585,429.75738295853597,430.4420769290705,534834.4241091927,288.76438354846164
250.0,endurance,4996.078075167505,120024.11311111273,120000.0,5500.0,0.001242241002653236,0.001241411876172355,0.0012380059519053997,0.001232554746023872,249.75542856208523,962.4699623917246,964.3463222999873,965.2994071553625,252.68993067327955,430.722857636851,428.3442699082865,430.431513899722,537093.7501826194,290.15234141137756
251.0,endurance,4995.381032498457,119531.09098993914,120000.0,5500.0,0.0012343994970172062,0.0012582873318534916,0.0012329299194327016,0.0012485763174427923,252.7268976242684,963.8873605673001,963.9080867804511,964.5265889198533,252.00511126765804,429.7108733185202,430.0095621948948,429.0978218951574,544154.5714357921,288.9141010647197
252.0,endurance,5003.609592449669,119663.13056391604,120000.0,5500.0,0.0012376404616043122,0.001250642611597834,0.0012541447614681511,0.0012341477119573376,251.17757773894675,965.2315928306641,957.6636711976045,965.9154519258532,254.44458868891397,428.62606021195137,430.83291955489705,430.0225869633898,544648.8140387043,287.6460872170949
253.0,endurance,4997.653215212474,119911.18048741111,120000.0,5500.0,0.0012360379652358597,0.001236299968831033,0.0012375325022759686,0.0012062135921803146,252.02787407505582,961.9346625529033,963.1174326316514,962.3180098587801,253.17290378302215,429.9409094587519,431.4004788150127,428.8575346533212,550646.3239327706,289.66965260408614
254.0,endurance,4995.6576150834135,119294.29117440067,120000.0,5500.0,0.0012514385108380486,0.0012225322207071346,0.0012520113213728239,0.001245142207898872,251.29625552412702,961.9761315158207,964.2304989104116,963.581969886613,253.8975810386623,429.65797174593104,429.15705808549836,430.1849932013446,536500.1929763285,290.73081308554754
255.0,endurance,5000.275576111144,119453.75937926554,120000.0,5500.0,0.001228538837867579,0.0012369482554466847,0.0012187822951176873,0.001257827276409676,254.29863671676486,961.1289407852247,963.0519760199485,966.6011169971247,253.5634934705994,428.6604751130012,427.5392909246251,428.0461467303067,548206.556052076,290.2115244581018
256.0,endurance,4993.564306169004,120348.25698545761,120000.0,5500.0,0.0012364476757774458,0.0012327242208429938,0.0012345044410427227,0.0012352014799890626,255.69421061831093,961.4084346194339,962.4791567380406,965.9039718183241,254.6520848825714,428.68822752129904,431.69654019538456,430.7454513484829,535018.7149651065,291.6859396880935
257.0,endurance,4992.697842134166,120337.05690149282,120000.0,5500.0,0.0012267606090079792,0.0012190375405954986,0.0012513434859322203,0.0012460775676494777,252.23897207852409,963.6545391646059,963.0724325445735,962.7627068758402,252.1090560767705,430.2355266886575,429.67935105342934,429.41569381208643,539540.829220033,289.6230182591887
258.0,endurance,4992.486734387822,119847.35537558424,120000.0,5500.0,0.0012287809178888115,0.0012566946642981415,0.0012291791349355484,0.001235351794594941,252.43384514870135,964.8522032527079,964.1893466771088,963.30620668107,255.30959481100527,429.6410288627205,429.97772644449424,432.36759980598924,537943.0704833545,290.8568053288032
259.0,endurance,5002.207908531681,119347.6709958407,120000.0,5500.0,0.0012332267622050625,0.0012511552724958,0.001223038177591207,0.001238611300389966,254.25351530159108,962.8036526698895,963.8050148145514,961.9484328333808,252.54736143094038,429.0468261211628,429.3082334306503,430.28371419334553,542731.5834190486,291.85654810790567
260.0,endurance,5002.736454599276,120138.02253785385,120000.0,5500.0,0.0012685560799559367,0.001239533345072591,0.0012309450499998105,0.0012427677321133223,250.23741888136212,964.2979911823182,965.9818601589184,964.5392026227875,252.7599498295448,429.5128809877745,430.13602313216694,430.8274700137632,540367.3572996303,289.488196748334
261.0,endurance,5005.397053299481,120109.10123447984,120000.0,5500.0,0.0012451368912835654,0.0012468481789167057,0.0012313725846486178,0.0012390786221208735,254.51267330132686,962.9656152553756,962.8847498254098,963.8725388928395,253.55499241652336,432.1826026001129,428.8567375861394,429.7998540886488,552381.4579863908,289.9388905043693
262.0,endurance,5001.909489570087,119280.8626212232,120000.0,5500.0,0.0012529402895936988,0.0012516860427800956,0.0012510609440778326,0.0012387256522148739,253.1475937974154,963.1523134622066,964.9747602424117,963.2601066401504,253.95274426518486,428.33656078988946,429.33711983558254,426.8348401341011,541651.4714732679,290.6730366203137
263.0,endurance,4998.755359391476,121170.58238500179,120000.0,5500.0,0.0012287372984720604,0.0012367999120982348,0.0012295737806829565,0.001234772332265212,251.48123380656511,960.3585184508496,961.3418323761266,967.3175356391815,252.91100398546718,430.56810231588844,428.4004642881165,429.5467718648696,545044.2650313836,289.7345919758028
264.0,endurance,4997.481169446091,119909.27677752358,120000.0,5500.0,0.0012412938722320486,0.0012512043216630529,0.001255801524106161,0.0012246745221894152,248.32138126651236,962.8979369221686,963.2877660932055,964.703302816186,254.2282000056355,428.9987501231203,431.70758517084363,429.914890641696,533582.5522754922,290.85712938230216
265.0,endurance,5001.394956317573,120144.13981005631,120000.0,5500.0,0.0012212851500761237,0.0012371706755546481,0.0012428785000466696,0.001239014974003482,253.77175419427104,965.7766996609977,966.3092641647087,965.7667111157593,253.02060904638245,431.36806315787805,429.91923359582546,430.50922780722937,541158.8191415098,288.5172737410248
266.0,endurance,4988.745196751533,120094.21252609396,120000.0,5500.0,0.0012325688899089452,0.0012408397639618231,0.001251947338992556,0.0012220637831565203,248.90323721574362,963.7965201725679,964.0058318891245,962.7374978023313,252.64574322986408,428.0767741962495,429.5739977447086,428.92109977763783,544512.1032782973,290.84496123697664
267.0,endurance,4997.250597115447,120208.31551562605,120000.0,5500.0,0.0012432016444507055,0.0012495516020740551,0.0012598308276249805,0.0012490633499514657,253.81851555883352,964.858676546478,962.4319001420126,963.2656669153014,253.51021659937138,430.8909036895662,430.9457094044003,431.91807298035445,536938.5810169616,289.86219987060025
268.0,endurance,4991.432457125063,119734.4740194352,120000.0,5500.0,0.0012206351585593489,0.0012553149976330333,0.0012502331303039709,0.0012276632810151223,253.0736050801842,964.7465035948082,966.7365463398788,964.9284255460946,253.29240693389337,429.5680631860785,430.28152808089914,429.9617590807539,539988.3237603193,288.6903040716176
